2011,1,0.93261,0.61769,0.53827,1.0986,0.99153,0.07935,0.72616,0.29089,0.80982,0.40914,0.47103,0.86364,1.4962,0.5408,1.3011,0.37464,1.1396,0.61706,2.3489,0.92505,0.70971,0.54591
2011,2,0.78283,0.59839,0.45188,0.62123,0.81992,0.37786,0.3686,0.22758,0.61771,0.28645,0.40546,0.3662,0.89649,0.2933,0.6048,0.30025,0.88292,0.62308,1.6515,0.72915,0.66795,0.46811
2011,3,0.72472,0.78259,0.52704,0.55378,0.78257,1.0231,0.28836,0.24751,0.80769,0.30322,0.57932,0.20733,0.77531,0.25188,0.33031,0.31086,0.75736,0.89357,1.3159,0.61074,0.99655,0.63362
2011,4,0.55208,0.57721,0.38691,0.58135,0.53825,1.2603,0.36681,0.18379,0.71768,0.35921,0.45951,0.29445,0.65662,0.30893,0.34792,0.26501,0.58454,0.8174,0.9744,0.67791,0.84372,0.52942
2011,5,1.2617,2.1021,1.0771,1.7734,1.3542,3.7457,1.3455,0.53203,1.7472,1.2734,1.4662,1.1392,1.6243,0.7085,1.1139,0.70199,0.98141,2.0785,1.5554,1.5104,2.3536,1.6194
2011,6,2.3027,2.6395,2.9894,6.3299,1.9485,4.9044,3.4974,0.91575,2.931,3.3396,6.2203,2.4586,2.3928,1.3067,2.4183,1.2292,1.2096,2.9269,2.0014,3.146,3.3651,5.9332
2011,7,9.6839,4.1358,8.9363,3.8693,3.5826,5.1663,6.2834,4.57,7.2655,4.833,10.126,2.5664,2.7604,1.211,4.5939,5.2991,1.7393,3.9666,2.6354,2.1705,4.5867,7.2641
2011,8,8.4911,4.6856,10.363,3.732,6.1458,3.9093,5.4592,4.3564,6.6605,5.0694,9.6262,2.4943,2.4595,1.0572,3.4203,4.1073,1.8365,3.8154,2.5725,2.1847,5.1323,7.1155
2011,9,1.3935,3.0949,1.6107,5.8174,3.1065,3.7592,4.8124,2.2519,3.5492,3.3523,3.577,5.1266,5.9642,2.8738,7.4823,3.2551,1.8018,3.5688,2.6799,4.0328,3.8352,2.3083
2011,10,1.3786,2.5678,2.6553,6.3583,2.7903,3.165,5.5875,1.4926,2.9568,4.6841,3.2522,5.4438,7.4492,2.0397,5.8497,1.3269,1.4467,2.4593,2.7308,6.937,3.1786,3.7586
2011,11,1.384,1.8634,1.4456,3.7376,2.0444,2.1476,2.1907,0.80705,2.3526,1.9325,1.8757,2.4244,6.4133,0.8373,2.263,0.97884,1.1553,1.4576,3.0087,4.6324,2.4055,2.221
2011,12,1.2872,1.231,1.0963,6.6653,1.4753,0.40396,1.2087,0.46554,1.4539,0.86607,1.2861,2.5517,10.068,1.1222,2.4138,0.6034,1.0887,1.1664,11.827,6.9849,1.409,1.4469
2012,1,1.266,1.0493,1.0021,1.3559,1.1614,0.72655,0.6796,0.33616,1.0627,0.52328,1.0674,1.0784,1.6342,0.35791,1.4515,0.48512,0.90285,0.94058,3.6256,0.69659,1.1287,1.0519
2012,2,1.0582,0.65388,0.71887,0.57017,0.76311,0.51524,0.36057,0.19838,0.68025,0.32485,0.6772,0.42409,0.68029,0.24041,0.65108,0.26902,0.64412,0.51725,2.3085,0.67736,0.76775,0.61078
2012,3,0.81342,0.58522,0.49593,0.39646,0.57232,0.32176,0.16615,0.13661,0.47868,0.15803,0.43584,0.21168,0.58732,0.22908,0.32858,0.18755,0.53074,0.64644,1.5,0.51068,0.65238,0.357
2012,4,0.94544,1.4207,0.91303,0.33296,0.82213,2.2383,0.4974,0.31061,1.1851,0.5415,1.0737,0.27833,0.45545,0.29524,0.33587,0.38767,0.55361,1.0075,1.1039,0.43329,1.596,1.1
2012,5,1.1986,2.1025,1.3701,1.4198,1.2361,1.5059,0.65848,0.42171,1.3705,0.618,1.4018,1.0954,1.25,0.57673,1.0619,0.50909,0.67081,1.6419,1.072,1.4931,2.1721,1.3417
2012,6,4.1061,2.6261,5.0783,3.3682,1.7114,1.9859,0.87278,0.56074,1.7122,0.71903,2.2975,4.4879,2.2931,1.6158,3.8336,0.68038,1.0574,2.3376,1.7782,2.4465,2.7047,1.7903
2012,7,3.7995,2.9216,4.3504,7.5478,2.2816,2.6596,1.3947,0.7966,2.1719,1.092,3.994,7.6185,3.6202,6.1297,12.817,1.0395,1.4332,3.2863,3.0394,4.45,3.0631,3.7987
