2011,1,0.63682,0.41695,0.3904,0.94427,0.75692,0.087338,0.50047,0.1749,0.57557,0.30685,0.3396,0.78746,1.3651,0.52117,1.1981,0.24759,0.95985,0.50955,2.1323,0.72566,0.54576,0.34515
2011,2,0.55649,0.6178,0.41356,0.38599,0.72098,0.62786,0.34041,0.22224,0.64394,0.32851,0.42915,0.31045,0.57607,0.27056,0.5187,0.26515,0.73311,0.55035,1.3275,0.46361,0.75644,0.43057
2011,3,0.49424,0.60331,0.36544,0.29018,0.58111,0.92793,0.31636,0.1833,0.61483,0.35567,0.40772,0.092677,0.41709,0.19577,0.23896,0.23568,0.58191,0.59609,0.91512,0.38885,0.70044,0.52287
2011,4,0.38373,0.41034,0.25061,0.44667,0.40406,0.66676,0.24914,0.11472,0.42194,0.24004,0.29686,0.2116,0.60564,0.22314,0.2407,0.17674,0.43252,0.5436,0.701,0.57842,0.58594,0.33234
2011,5,0.93634,1.8454,0.85203,1.5572,1.1219,2.6584,0.97157,0.38518,1.2833,0.78028,1.1598,0.80417,1.4989,0.64713,0.90726,0.57795,0.78386,1.6478,1.1282,1.4927,1.8563,1.1921
2011,6,1.3151,2.9954,1.4376,6.0544,2.0536,7.3038,7.8582,1.1782,4.6267,5.7188,6.2937,1.9527,2.2485,1.4947,2.0959,3.7068,1.1689,3.0754,1.9392,2.9547,3.3269,6.2133
2011,7,8.8935,4.2482,8.2912,3.9071,4.9821,5.3603,6.5199,5.2109,7.5614,4.7591,10.29,4.4267,2.9783,1.5992,4.1741,5.4788,1.8072,4.3293,3.0779,2.3612,4.6573,6.5274
2011,8,6.0575,4.09,8.3771,3.6022,5.0953,4.0275,6.111,3.9865,5.3432,5.2802,9.0914,2.4408,2.4193,1.1687,3.3617,3.4045,1.8556,3.7834,3.0701,1.94,4.6893,7.6078
2011,9,1.3276,2.6534,1.4728,6.0086,2.8107,3.9833,4.7815,1.556,2.9803,2.8454,3.0837,5.1195,6.3148,1.9143,7.3458,1.7995,1.6548,2.8626,2.9592,4.5934,3.5422,2.3048
2011,10,1.3177,2.1732,2.6468,3.9076,2.3824,2.2027,3.2498,0.98543,2.7947,2.427,3.243,4.3997,7.3407,1.8334,5.4058,1.2049,1.2711,1.8943,2.6953,4.6721,2.8806,2.3131
2011,11,1.0728,1.2046,1.1443,2.9939,1.6222,0.70892,1.5463,0.61599,1.8039,1.3042,1.4173,1.9926,3.6249,0.70609,2.1256,0.75579,0.95706,1.0207,2.2629,3.0461,1.6942,1.4466
2011,12,0.93406,0.78469,0.84277,3.4123,1.0989,0.12338,0.76371,0.31585,1.001,0.55623,0.838,2.1478,3.6216,0.74108,1.9966,0.41347,0.87076,0.76779,3.811,3.4024,0.98904,0.73561
2012,1,0.83272,0.68541,0.69735,1.0683,0.83409,0.64397,0.44742,0.22275,0.76361,0.34766,0.65838,0.79385,1.1221,0.28843,0.97076,0.3031,0.69806,0.56353,2.7833,0.51032,0.82209,0.62832
2012,2,0.68164,0.5838,0.54908,0.35993,0.58536,0.71608,0.33559,0.17149,0.59875,0.32568,0.55866,0.28943,0.40458,0.195,0.42652,0.20756,0.48632,0.32524,1.5554,0.43604,0.76398,0.4874
2012,3,0.49717,0.42621,0.3433,0.20918,0.40273,0.32503,0.15717,0.10206,0.36676,0.15747,0.30512,0.079262,0.32878,0.14846,0.17603,0.13217,0.36308,0.35057,0.91103,0.34002,0.49993,0.27397
2012,4,0.6081,0.99272,0.56684,0.24661,0.59432,1.0616,0.28092,0.16283,0.61191,0.31428,0.67583,0.21132,0.39465,0.18698,0.22031,0.25275,0.35542,0.67853,0.77581,0.37773,1.0062,0.63129
