2011,1,0.79536,0.529,0.40745,1.1926,0.81943,0.054492,0.46002,0.18774,0.57681,0.29713,0.37066,0.9743,1.6668,0.52775,1.2352,0.30648,1.1109,0.51707,2.3685,0.90785,0.61899,0.37186
2011,2,0.67374,0.59794,0.39925,0.43941,0.71619,0.53441,0.29051,0.18624,0.54941,0.31077,0.4188,0.34562,0.79204,0.25729,0.54396,0.26839,0.89606,0.74274,1.6644,0.49419,0.67829,0.44875
2011,3,0.65156,0.69028,0.44537,0.52102,0.67857,1.1,0.30942,0.20426,0.68017,0.33722,0.50955,0.22264,0.7763,0.23204,0.29912,0.28765,0.76974,1.0316,1.4138,0.62413,0.83859,0.6146
2011,4,0.52688,0.55181,0.32184,0.80988,0.55085,0.97933,0.28104,0.16627,0.66097,0.28269,0.4558,0.24358,0.62817,0.34114,0.37214,0.25952,0.59382,0.93772,1.0948,0.65368,0.87488,0.51046
2011,5,0.96585,1.9745,1.0308,1.9066,1.3292,3.8588,1.3818,0.53929,1.8451,1.0067,1.6163,0.89148,1.5371,0.62945,1.1279,0.74669,0.90989,2.2617,1.5182,1.717,2.4838,1.7829
2011,6,1.1747,2.6396,2.6624,5.918,1.8028,6.0079,5.8444,0.94105,4.1411,3.5691,6.7259,2.0749,2.1297,1.1966,2.2222,2.176,1.2608,3.0976,1.8919,3.1566,3.6195,5.9314
2011,7,8.3182,4.0954,8.368,3.9366,3.0151,5.0859,6.2806,4.3631,7.2784,5.4996,9.9398,4.0281,2.8138,1.2865,4.6037,5.1147,1.8909,3.9146,2.6228,2.7163,4.6656,7.3818
2011,8,7.5397,4.1633,8.5311,3.4514,5.6122,3.9842,5.5976,4.2437,6.473,5.4375,9.7952,2.3581,2.2809,0.93177,2.6021,4.1975,2.0099,3.7471,2.6009,1.7544,4.935,7.7287
2011,9,1.4142,3.0224,2.2008,5.8183,3.0897,3.294,3.9386,1.3206,3.586,2.7395,4.322,4.5563,3.6225,2.1494,6.5667,2.1564,1.9656,3.1123,2.7925,3.6948,3.8637,2.3177
2011,10,1.3716,2.3981,2.5497,3.9363,2.7032,2.1134,2.3856,0.97764,2.7544,2.4066,2.6582,6.4044,7.0521,2.2891,6.8151,1.2406,1.5522,1.9915,2.547,4.59,2.9357,3.721
2011,11,1.1853,1.2693,1.1338,3.3348,1.7535,0.62216,1.4139,0.59237,1.7371,1.206,1.2555,2.2276,6.1699,0.83046,2.2087,0.78584,1.1626,1.0521,2.7402,3.7166,1.6061,1.456
2011,12,0.94777,0.79829,0.83061,3.8472,1.1251,0.11434,0.69932,0.2891,0.92698,0.50658,0.76558,4.2091,7.539,0.98107,2.4353,0.40487,0.95227,0.67363,4.8547,6.2979,0.90343,0.73685
