24.673,24.809,24.699,21.894,21.862,21.829,21.874,24.044,24.038,23.566,22.221,22.615,24.422,23.818,23.831,23.959,23.88,24.238,24.339,23.144,23.019
56.904,101.34,52.51,63.032,61.44,63.92,62.471,73.771,73.473,63.557,66.706,67.841,59.232,57.828,67.872,67.316,64.202,53.681,53.404,91.568,92.265
