28.833,28.33,28.09,25.523,25.603,25.589,25.583,27.418,27.27,27.943,25.465,25.496,28.309,28.161,27.044,27.135,27.067,28.743,28.373,26.298,26.18
58.647,143.84,57.441,66.764,62.13,66.648,64.045,74.684,81.427,72.442,56.621,76.429,57.422,56.635,66.84,66.726,72.789,79.88,78.84,88.026,83.847
