27.777,27.532,27.131,24.535,24.581,24.626,24.595,26.416,26.317,26.744,24.696,24.796,27.425,27.065,26.315,26.352,26.267,27.338,26.915,25.454,25.418
57.353,130.48,58.604,65.966,66.333,63.62,64.573,74.123,80.723,75.435,54.845,74.88,48.427,63.661,65.1,67.227,67.954,71.201,80.308,89.17,85.208
