25.259,25.228,25.224,22.401,22.34,22.36,22.283,24.378,24.36,24.143,22.909,23.134,24.846,24.106,24.426,24.423,24.389,24.71,24.738,23.582,23.444
60.435,102.25,56.542,58.976,64.548,62.536,63.987,72.141,74.982,63.805,60.714,68.958,54.269,65.973,67.314,67.573,67.83,51.58,57.045,90.554,93.524
