26.826,26.694,26.392,23.637,23.707,23.64,23.789,25.55,25.468,25.771,23.766,24.005,26.105,25.887,25.584,25.46,25.538,26.191,25.987,24.616,24.579
60.459,123.32,54.382,64.938,61.614,67.113,60.786,77.074,78.398,67.059,59.51,75.603,54.278,62.299,65.764,64.574,62.991,63.785,68.102,87.091,88.251
